account_id,customer_id,account_no,iban,account_type,account_currency,branch_code,branch_name,branch_city,swift_bic,account_open_date,account_status,opening_balance,current_balance,credit_limit,current_debt_amount
A000712,C000712,544-8862180-80,TR69257248658970072570215596,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TVBATR2A,2018-12-21,ACTIVE,81423,7771910,218570,141369
A000713,C000713,178-6240646-74,TR59001669187819250035208146,Vadeli,TRY,TR-006,Antalya Merkez Subesi,Antalya,TCZBTR2A,2022-08-18,ACTIVE,48802,43161,201043,17889
A000714,C000714,488-6530513-91,TR84019619363823588349223570,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,ISBKTRIS,2019-11-18,ACTIVE,63095,398811,282680,195583
A000715,C000715,258-6624206-32,TR19055397074489105416336606,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,TRHBTR2A,2023-09-15,ACTIVE,925319,23601654,669873,248511
A000716,C000716,871-4709255-57,TR81900490990078042679091227,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TGBATRIS,2018-07-18,ACTIVE,61886,644335,127962,76325
A000717,C000717,110-7591366-29,TR25871921404749246564027180,Vadeli,TRY,TR-001,Istanbul Levent Subesi,Istanbul,AKBKTRIS,2022-11-03,ACTIVE,33090,7329621,318521,82608
A000718,C000718,153-5413538-15,TR23117806546177043899507133,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TVBATR2A,2024-10-29,ACTIVE,187417,5512073,260740,162405
A000719,C000719,817-6656929-66,TR14646672876041106442867545,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,ISBKTRIS,2022-11-10,ACTIVE,87218,53338,228722,209920
A000720,C000720,346-8101332-39,TR67814193180755319356523931,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,AKBKTRIS,2018-06-03,ACTIVE,62827,1259286,137948,87281
A000721,C000721,964-8479403-62,TR53426010705813241096304755,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,ISBKTRIS,2019-07-09,ACTIVE,124428,14343063,237534,95077
A000722,C000722,501-4926900-72,TR30428703859434366148694646,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,FNNBTRIS,2022-03-10,ACTIVE,84631,6011939,174929,83567
A000723,C000723,848-6938674-16,TR56426548192918816216304031,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TCZBTR2A,2023-11-03,ACTIVE,635329,41736727,344037,84009
A000724,C000724,514-3566438-20,TR68402428157100967603951085,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,YAPITRIS,2022-06-19,ACTIVE,99374,1479049,281812,117933
A000725,C000725,195-1425446-47,TR27109687915963371415458511,Vadeli,EUR,TR-002,Istanbul Kadikoy Subesi,Istanbul,TRHBTR2A,2022-07-04,ACTIVE,449709,41745828,419841,80571
A000726,C000726,411-7371439-10,TR61232541012495135179695343,Vadesiz,USD,TR-004,Izmir Konak Subesi,Izmir,FNNBTRIS,2019-03-27,ACTIVE,36409,39627160,357126,174725
A000727,C000727,363-5149839-29,TR19366890896426545475670099,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,AKBKTRIS,2021-08-07,REVIEW,97997,1127632,59970,121730
A000728,C000728,435-3041954-27,TR62816846946518500591997692,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,ISBKTRIS,2024-04-15,ACTIVE,98471,536826,68196,30578
A000729,C000729,595-5838880-10,TR60573106603251827223712606,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,TVBATR2A,2024-09-09,ACTIVE,211092,4142606,354923,145136
A000730,C000730,886-5565292-60,TR93321519717550194490522548,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,TRHBTR2A,2019-06-24,ACTIVE,32075,2074840,88007,32744
A000731,C000731,529-1659395-30,TR38351766377697612434745472,Vadesiz,TRY,TR-004,Izmir Konak Subesi,Izmir,TCZBTR2A,2019-05-17,ACTIVE,184748,2005244,354132,297506
A000732,C000732,220-7057310-54,TR95536231039412298415240711,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,AKBKTRIS,2019-10-25,ACTIVE,38054,1445348,64568,33946
A000733,C000733,664-6601166-83,TR72475404530380601012058577,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,TCZBTR2A,2023-12-08,ACTIVE,43550,333276,127755,59174
A000734,C000734,683-7017877-37,TR25284042806241205919959116,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,AKBKTRIS,2018-03-01,ACTIVE,292949,359286,1077797,609760
A000735,C000735,952-8432297-52,TR66800284741149487321369523,Doviz,EUR,TR-003,Ankara Cankaya Subesi,Ankara,TVBATR2A,2021-09-13,ACTIVE,178266,112151436,1064005,403639
A000736,C000736,266-4915733-97,TR50778791366425010754351110,Doviz,USD,TR-001,Istanbul Levent Subesi,Istanbul,FNNBTRIS,2018-12-01,ACTIVE,122387,36525206,287980,558894
A000737,C000737,678-6755540-34,TR44058167512702388096504901,Doviz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,ISBKTRIS,2024-05-17,DORMANT,140516,814269,145242,67950
A000738,C000738,985-8409264-20,TR25463487343116623695007155,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TRHBTR2A,2020-09-28,ACTIVE,50126,7923555,219388,88006
A000739,C000739,400-5782146-96,TR26420269149295854576655455,Vadeli,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TGBATRIS,2021-09-09,ACTIVE,319370,11009615,477473,508787
A000740,C000740,229-2647356-38,TR51641748052176455946338143,Vadeli,TRY,TR-001,Istanbul Levent Subesi,Istanbul,AKBKTRIS,2018-06-02,ACTIVE,138756,4231401,196932,37407
A000741,C000741,792-1530387-32,TR45112107759915333246088536,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TRHBTR2A,2022-01-01,ACTIVE,56773,4679907,128562,170731
A000742,C000742,808-6158597-55,TR75669072542382984531301689,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,ISBKTRIS,2018-11-06,DORMANT,168826,9021280,334468,39817
A000743,C000743,861-8495767-42,TR96183796769693226920257400,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TGBATRIS,2020-04-28,ACTIVE,89213,7347977,220825,108631
A000744,C000744,334-8478436-16,TR69919226013122376915177347,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,ISBKTRIS,2022-11-29,ACTIVE,154464,1417364,292222,559657
A000745,C000745,418-2738358-17,TR18552210110544704811491673,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,AKBKTRIS,2024-03-24,ACTIVE,198243,4720262,360442,382551
A000746,C000746,197-4946229-58,TR85376591827795520005248399,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,YAPITRIS,2020-10-04,ACTIVE,149528,25383392,536580,615866
A000747,C000747,632-6996243-54,TR11540257619891318995243041,Doviz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,ISBKTRIS,2023-07-04,ACTIVE,164462,5572685,349297,357838
A000748,C000748,689-9902406-12,TR85482096474527535933672902,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,AKBKTRIS,2023-02-23,ACTIVE,92595,6512649,465854,185498
A000749,C000749,804-3554453-61,TR30319148164664723119090678,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,AKBKTRIS,2019-04-13,ACTIVE,130922,7265846,293603,752354
A000750,C000750,624-6267533-14,TR26273596508870046476010650,Doviz,USD,TR-001,Istanbul Levent Subesi,Istanbul,TGBATRIS,2024-02-12,ACTIVE,187222,65782158,578506,380414
A000751,C000751,700-6123442-77,TR81371932924592911986375393,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,TRHBTR2A,2024-04-08,ACTIVE,34345,7429008,104649,80209
A000752,C000752,806-8621617-76,TR63499132652393016468796896,Doviz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TGBATRIS,2021-01-26,ACTIVE,43814,2699011,111167,84556
A000753,C000753,741-5102427-67,TR29094697922042088928443548,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,YAPITRIS,2024-12-07,ACTIVE,30390,970451,181499,212740
A000754,C000754,672-3424359-45,TR17587567770789870958135398,Vadeli,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TGBATRIS,2020-01-13,ACTIVE,97510,1664719,472593,196187
A000755,C000755,577-9861386-40,TR11011632912411733894291297,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,FNNBTRIS,2022-09-07,ACTIVE,270519,4036883,279803,414084
A000756,C000756,754-2059413-48,TR49338657021950861370460609,Vadeli,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TRHBTR2A,2024-03-05,ACTIVE,185019,-53225,153070,66531
A000757,C000757,840-2542274-36,TR89883342132134312309532751,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TCZBTR2A,2024-06-18,ACTIVE,78356,4288838,252889,13158
A000758,C000758,455-9820597-99,TR77193278292270876246543926,Vadeli,TRY,TR-003,Ankara Cankaya Subesi,Ankara,AKBKTRIS,2022-02-20,ACTIVE,152508,861726,250902,60317
A000759,C000759,827-6044729-42,TR56340429935167084083170652,Vadesiz,TRY,TR-004,Izmir Konak Subesi,Izmir,FNNBTRIS,2020-02-28,ACTIVE,392624,9370158,313933,619855
A000760,C000760,718-9102531-13,TR44629609957859844299200699,Doviz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TGBATRIS,2021-05-01,ACTIVE,281298,11625028,247990,471765
A000761,C000761,849-4357096-76,TR19523452023907577746098688,Doviz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TGBATRIS,2020-07-28,ACTIVE,773047,18296552,981075,322506
A000762,C000762,503-8065009-64,TR16960410496592075245722292,Vadeli,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,YAPITRIS,2023-12-14,ACTIVE,363934,1025343,1003850,88054
A000763,C000763,726-8348679-90,TR87006046135522693939595996,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,AKBKTRIS,2022-01-11,DORMANT,133700,8600559,278410,236020
A000764,C000764,832-3983484-77,TR24243087129187381711113565,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,FNNBTRIS,2024-01-11,ACTIVE,192031,6868435,216508,65866
A000765,C000765,106-7802426-80,TR29940702927436634886120267,Doviz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,AKBKTRIS,2024-07-12,ACTIVE,160588,19018879,1080895,590548
A000766,C000766,264-8547589-65,TR65563239381244172118568358,Doviz,EUR,TR-003,Ankara Cankaya Subesi,Ankara,ISBKTRIS,2025-01-13,ACTIVE,100275,63325530,631175,366533
A000767,C000767,218-1119117-84,TR53309317274267556383163373,Vadeli,USD,TR-005,Bursa Nilufer Subesi,Bursa,TVBATR2A,2021-08-11,ACTIVE,293311,63171399,487309,701819
A000768,C000768,672-1420571-17,TR60741765546518335551321253,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,FNNBTRIS,2018-10-01,ACTIVE,15229,9119,100257,28416
A000769,C000769,578-6415511-34,TR34152064229390003912093698,Vadeli,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,YAPITRIS,2019-06-28,ACTIVE,286458,17193551,284502,298522
A000770,C000770,810-4826934-50,TR81452840664775501598053622,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TGBATRIS,2020-07-16,REVIEW,152499,-222827,312274,393962
A000771,C000771,555-1021379-12,TR90787836811307157673100717,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,YAPITRIS,2024-01-13,ACTIVE,74521,8383236,184207,457223
A000772,C000772,572-4925667-10,TR51149826001326336927304289,Doviz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,FNNBTRIS,2023-04-10,ACTIVE,274115,2753453,460841,405748
A000773,C000773,162-9331943-19,TR50838230014160577493998524,Vadesiz,TRY,TR-004,Izmir Konak Subesi,Izmir,AKBKTRIS,2021-12-22,ACTIVE,294207,2253852,654194,356535
A000774,C000774,904-8529507-78,TR10669727473866186986334306,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,YAPITRIS,2022-03-02,ACTIVE,69144,1307985,71594,77108
A000775,C000775,288-1003587-80,TR19263542893093214525063153,Vadesiz,TRY,TR-004,Izmir Konak Subesi,Izmir,TVBATR2A,2018-09-07,ACTIVE,386783,11660612,377491,471832
A000776,C000776,955-6165088-15,TR66175599349595920340876744,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TRHBTR2A,2019-07-03,ACTIVE,156855,11052778,297659,297451
A000777,C000777,636-4983924-95,TR68738549243232847000479956,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,FNNBTRIS,2022-02-07,ACTIVE,303054,726078,758584,242014
A000778,C000778,701-9277599-24,TR58251901295230529458878395,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,TGBATRIS,2022-11-29,ACTIVE,157088,4578104,833007,864772
A000779,C000779,151-6963891-89,TR67856084574409994687684197,Vadeli,TRY,TR-003,Ankara Cankaya Subesi,Ankara,AKBKTRIS,2020-06-20,ACTIVE,47365,1972662,107943,73598
A000780,C000780,291-8149357-30,TR95406104563869306614314566,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,TVBATR2A,2021-12-02,ACTIVE,304296,9799016,387913,147356
A000781,C000781,907-6077567-28,TR49954104670478371609506065,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,FNNBTRIS,2021-06-25,ACTIVE,35778,-27259,46445,44665
A000782,C000782,632-4062978-38,TR48110418480253687717439882,Doviz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TGBATRIS,2019-02-15,ACTIVE,234836,23499140,1095658,232384
A000783,C000783,791-3163154-79,TR42360363739994818320786417,Vadeli,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TRHBTR2A,2024-03-18,DORMANT,249416,5443962,247839,252060
A000784,C000784,915-2177495-39,TR88872068121060498214787365,Vadeli,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TCZBTR2A,2018-04-16,ACTIVE,155510,13518301,260221,367713
A000785,C000785,883-2472051-99,TR40554192567533551327294043,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TGBATRIS,2020-11-23,ACTIVE,72162,4327617,649793,97672
A000786,C000786,750-1864066-99,TR65401739574917738066437670,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,FNNBTRIS,2018-07-31,ACTIVE,166639,6318804,411104,289424
A000787,C000787,864-5801993-92,TR16978386643334086258748676,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,ISBKTRIS,2023-07-18,ACTIVE,574073,1208054,470514,682491
A000788,C000788,867-4313937-47,TR79466599781962636330671733,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,TRHBTR2A,2024-11-10,ACTIVE,782680,8866593,1568735,493070
A000789,C000789,661-4903541-77,TR73330937492215738903339658,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,ISBKTRIS,2024-10-26,ACTIVE,59396,4009270,65774,107787
A000790,C000790,311-1824216-33,TR45911598323727703259835257,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,TVBATR2A,2021-01-04,ACTIVE,192908,6982403,171706,186945
A000791,C000791,392-4925908-48,TR43809386713481748715676351,Vadesiz,EUR,TR-001,Istanbul Levent Subesi,Istanbul,TGBATRIS,2020-03-31,ACTIVE,140487,54799764,163904,75075
A000792,C000792,619-3842010-21,TR10890517543255447912335106,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,FNNBTRIS,2021-12-17,ACTIVE,27166,3622573,78587,50928
A000793,C000793,786-1261519-80,TR57165979441413657017456366,Doviz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TCZBTR2A,2019-07-19,ACTIVE,190506,7609025,266099,104607
A000794,C000794,964-4415524-20,TR35992936846831509620271260,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,FNNBTRIS,2019-06-23,ACTIVE,155034,6405874,563308,195165
A000795,C000795,718-7506817-82,TR44728776503016140842358356,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TVBATR2A,2024-08-14,ACTIVE,252853,10442354,231976,418244
A000796,C000796,883-6205568-38,TR95357090691206289164242366,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,AKBKTRIS,2018-06-13,ACTIVE,49813,4941056,89010,122016
A000797,C000797,202-6700686-25,TR63502612850761762353981683,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,FNNBTRIS,2024-07-22,ACTIVE,555590,29111607,766594,860951
A000798,C000798,952-5571984-71,TR49920920736950855277411688,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,AKBKTRIS,2024-06-19,ACTIVE,57547,6604035,435359,346830
A000799,C000799,325-8792559-26,TR76013142060536343243394379,Vadesiz,TRY,TR-004,Izmir Konak Subesi,Izmir,TCZBTR2A,2018-08-25,ACTIVE,725912,15858730,868964,974052
A000800,C000800,665-8515099-36,TR70272972816188644634138429,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TCZBTR2A,2020-04-03,ACTIVE,335207,18009953,623074,262469
A000801,C000801,219-4339586-76,TR93599308888525013545674349,Vadeli,TRY,TR-003,Ankara Cankaya Subesi,Ankara,AKBKTRIS,2021-11-12,ACTIVE,194966,13266317,499356,1255
A000802,C000802,950-9585458-89,TR53618233940606772970068041,Vadesiz,TRY,TR-004,Izmir Konak Subesi,Izmir,TGBATRIS,2020-04-25,ACTIVE,560765,6973180,291484,574750
A000803,C000803,648-5663552-14,TR65579871498608829345294848,Vadeli,TRY,TR-001,Istanbul Levent Subesi,Istanbul,AKBKTRIS,2021-01-20,ACTIVE,14277,1272221,121232,71076
A000804,C000804,962-3993791-78,TR61023584063758044246165334,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,ISBKTRIS,2019-08-23,ACTIVE,215163,445987,226502,303274
A000805,C000805,958-5486197-69,TR34218611363970066849640858,Doviz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,YAPITRIS,2020-04-27,ACTIVE,121447,1430042,121536,142081
A000806,C000806,803-2560899-39,TR45728767723141202070306808,Vadeli,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TGBATRIS,2021-12-27,ACTIVE,343944,10894145,384337,633786
A000807,C000807,925-8526688-48,TR49597296362977415686428266,Vadesiz,TRY,TR-004,Izmir Konak Subesi,Izmir,TVBATR2A,2020-09-15,ACTIVE,334509,3218394,369947,311553
A000808,C000808,951-7516451-23,TR58124924474299838656485932,Vadesiz,TRY,TR-004,Izmir Konak Subesi,Izmir,TCZBTR2A,2023-07-31,ACTIVE,202135,10080825,175249,293102
A000809,C000809,868-8695819-15,TR32236352646647228945199329,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,FNNBTRIS,2021-02-12,ACTIVE,261021,2965868,159085,266356
A000810,C000810,295-3396345-69,TR22913412768490901552333784,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,TGBATRIS,2018-04-01,ACTIVE,25130,875530,93808,29910
A000811,C000811,487-2390906-94,TR45151651023617631230881332,Vadesiz,USD,TR-004,Izmir Konak Subesi,Izmir,TGBATRIS,2019-07-26,ACTIVE,24200,25098825,172581,244304
A000812,C000812,260-5688768-25,TR60381783290532101624427409,Vadesiz,TRY,TR-004,Izmir Konak Subesi,Izmir,TRHBTR2A,2021-11-14,ACTIVE,343012,12467167,293287,60000
A000813,C000813,348-5628237-17,TR53100594982524873037627368,Doviz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,FNNBTRIS,2018-09-23,ACTIVE,459445,14803226,558829,1395883
A000814,C000814,340-6877939-42,TR51497133338758645516042171,Doviz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,YAPITRIS,2018-03-02,ACTIVE,33171,4449437,455953,230278
A000815,C000815,997-9575478-76,TR10658438238306737289110543,Vadeli,TRY,TR-006,Antalya Merkez Subesi,Antalya,TCZBTR2A,2020-03-18,ACTIVE,94190,1274976,44341,141791
A000816,C000816,685-1539826-83,TR54253743850343823066581826,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TRHBTR2A,2018-10-21,ACTIVE,131990,1283373,161914,45732
A000817,C000817,997-6155951-14,TR78620400501842866279912955,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,AKBKTRIS,2023-07-24,ACTIVE,385207,4491150,490603,65769
A000818,C000818,768-6800542-31,TR12606938344544252660339478,Vadeli,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TGBATRIS,2022-01-29,ACTIVE,206974,10046538,551121,61662
A000819,C000819,236-2629220-41,TR49514171641964770904206925,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,FNNBTRIS,2024-05-30,ACTIVE,37669,290050,116289,280108
A000820,C000820,229-3947239-55,TR74595477525614140425111886,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,YAPITRIS,2021-08-02,ACTIVE,353724,6883707,734291,102702
A000821,C000821,951-6101950-49,TR67311389300190341345829635,Vadeli,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TGBATRIS,2019-03-16,ACTIVE,239542,453798,429425,467292
A000822,C000822,417-8729956-83,TR91504090421115328475851824,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TVBATR2A,2018-08-11,ACTIVE,79528,6928800,196590,202159
A000823,C000823,114-4029420-21,TR79421758027176550787581562,Vadeli,TRY,TR-006,Antalya Merkez Subesi,Antalya,TVBATR2A,2021-10-01,ACTIVE,127613,2290436,158336,33946
A000824,C000824,111-8424391-74,TR74791007060105312485490131,Vadeli,TRY,TR-005,Bursa Nilufer Subesi,Bursa,AKBKTRIS,2018-06-12,ACTIVE,78180,4808010,122870,211897
A000825,C000825,273-7362931-70,TR13801272041354714188380878,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,YAPITRIS,2024-01-07,ACTIVE,113851,1839660,186703,130962
A000826,C000826,347-9408342-87,TR59219129904207875780094918,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TVBATR2A,2019-11-29,REVIEW,207019,10543823,339190,404780
A000827,C000827,144-4445342-39,TR71455343578405382264386876,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TRHBTR2A,2021-03-28,ACTIVE,255002,3761112,217299,223733
A000828,C000828,335-8510782-60,TR74971740311017822412884369,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TCZBTR2A,2019-05-26,ACTIVE,41415,725536,51391,30265
A000829,C000829,342-3444660-85,TR29017687248829625526222829,Vadeli,TRY,TR-004,Izmir Konak Subesi,Izmir,TVBATR2A,2022-02-01,ACTIVE,172297,4756628,203090,128133
A000830,C000830,437-2198912-24,TR39703945982891961244196755,Vadesiz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,AKBKTRIS,2020-01-09,ACTIVE,28134,3517948,93519,79830
A000831,C000831,872-9933677-93,TR66576761613595134960561278,Doviz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TRHBTR2A,2024-03-20,ACTIVE,52530,452294,201484,83208
A000832,C000832,756-9890334-93,TR46542826026172095574994898,Doviz,TRY,TR-006,Antalya Merkez Subesi,Antalya,YAPITRIS,2021-11-01,ACTIVE,138405,1499310,186803,157957
A000833,C000833,916-1453175-46,TR29409310456438967326526393,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,AKBKTRIS,2023-11-10,ACTIVE,486720,36265121,742534,925044
A000834,C000834,877-4740709-70,TR31507698695555217569026570,Vadeli,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TVBATR2A,2023-04-08,ACTIVE,567626,10276159,658388,371657
A000835,C000835,440-3057657-90,TR19187118545947216776360202,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TVBATR2A,2019-02-23,ACTIVE,85072,1378482,158451,30731
A000836,C000836,619-4856195-45,TR79382370781734228746749769,Vadeli,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TCZBTR2A,2024-04-06,ACTIVE,244543,26572829,555907,661545
A000837,C000837,732-3262336-13,TR10681517398231560649794360,Doviz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,ISBKTRIS,2021-03-23,ACTIVE,46223,12668703,422176,110642
A000838,C000838,999-3372192-86,TR28504343963179487733979475,Doviz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,FNNBTRIS,2023-06-27,ACTIVE,221341,1544096,133460,290874
A000839,C000839,797-3386863-27,TR61687301631982892752729693,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,YAPITRIS,2021-05-07,ACTIVE,62286,4248329,121639,171031
A000840,C000840,521-7628908-52,TR49886161467149462166759361,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,AKBKTRIS,2021-09-30,ACTIVE,26151,447427,67938,3916
A000841,C000841,743-2471562-85,TR73283949404565688167895392,Vadesiz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,AKBKTRIS,2023-03-14,ACTIVE,288459,6289624,370059,545065
A000842,C000842,912-9602013-68,TR43063217174401979855544515,Vadeli,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TRHBTR2A,2018-12-14,ACTIVE,147978,7637182,213052,323340
A000843,C000843,144-2725181-65,TR20149385348358409210373582,Doviz,TRY,TR-004,Izmir Konak Subesi,Izmir,TCZBTR2A,2021-10-19,ACTIVE,384631,13883227,679034,498682
A000844,C000844,634-9901648-98,TR72765286873302267256431795,Doviz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,ISBKTRIS,2019-12-31,ACTIVE,62945,930415,70293,90082
A000845,C000845,492-3027370-97,TR31162702153566864488960105,Doviz,TRY,TR-001,Istanbul Levent Subesi,Istanbul,TCZBTR2A,2021-02-10,ACTIVE,181145,2360235,711170,356336
A000846,C000846,864-6984724-55,TR27083617258528964272079765,Doviz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TGBATRIS,2019-02-08,ACTIVE,42363,3802643,488755,505099
A000847,C000847,109-5678846-26,TR56829567705999409806030616,Vadesiz,TRY,TR-002,Istanbul Kadikoy Subesi,Istanbul,TVBATR2A,2019-06-21,ACTIVE,188571,1476317,656547,43772
A000848,C000848,200-7592133-51,TR43599211393444445683971952,Vadesiz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TVBATR2A,2024-10-03,ACTIVE,387067,5746831,407045,372866
A000849,C000849,594-6787534-73,TR18425395322474666641223279,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,AKBKTRIS,2024-08-22,ACTIVE,245636,3396871,406776,40296
A000850,C000850,816-5303589-84,TR79049463824667566892890114,Doviz,TRY,TR-003,Ankara Cankaya Subesi,Ankara,TVBATR2A,2018-12-23,ACTIVE,104103,13674243,381563,349149
A000851,C000851,524-4257578-32,TR66350766923462835636253311,Vadesiz,TRY,TR-006,Antalya Merkez Subesi,Antalya,TCZBTR2A,2024-11-09,ACTIVE,22307,1481188,202834,110696
A000852,C000852,944-2872017-42,TR18890791160632341898566619,Vadeli,TRY,TR-003,Ankara Cankaya Subesi,Ankara,ISBKTRIS,2022-03-11,ACTIVE,17300,3114000,145157,45992
A000853,C000853,675-5949093-76,TR73806785591853868629090403,Doviz,TRY,TR-005,Bursa Nilufer Subesi,Bursa,TCZBTR2A,2023-12-04,ACTIVE,27222,1748863,25312,2374
